product_code,product_title,until_stockout,monthly_sales,inventory,lead_time,month_to_date_qty,last_month_qty
AIRiX_cerna,AIR,-2,2.5,1,14,6,37
AIRiX_bezova,AIR,28,0.7,1,14,0,9
AIRi7/8/SE2_tmava,AIR,6,2.9,2,14,3,33
AIRi7/8/SE2_hneda,AIR,2,3.6,2,14,6,39
AIRi7/8/SE2_cervena,AIR,46,3,6,14,3,34
AIRi7/8/SE2_cerna,AIR,11,4.8,4,14,7,54
AIRi7/8/SE2_bezova,AIR,14,2.1,2,14,1,23
3D_iXS MAX,LEMORY 3D,2034,1.2,86,30,0,19
3D_iXS,LEMORY 3D,339,3.7,46,30,1,56
3D_iXR,LEMORY 3D,123,4.5,23,30,13,68
3D_iX,LEMORY 3D,154,5.9,36,30,10,89
3D_i7/8/SE2,LEMORY 3D,57,47.9,138,30,38,238
3D_i12_mini,LEMORY 3D,231,13.2,115,30,14,63
3D_i12_PRO_MAX,LEMORY 3D,190,5.7,42,30,10,27
3D_i12_PRO,LEMORY 3D,68,26.7,88,30,44,129
3D_i11_PRO_MAX,LEMORY 3D,1443,1.4,68,30,2,21
3D_i11_PRO,LEMORY 3D,117,7.5,37,30,12,114
3D_i11,LEMORY 3D,-5,28,24,30,18,232
